Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4980.5 at 16:35 21/4/2010  Report at 19:05 Wednesday 21/4/2010. Processed 19:09 Wednesday 21/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Mount Magnet South,MUM,0.12,0.068,0.059,,,,,,,,
New Standard Energy,NSE,0.205,0.17,0.195,,,,,,,,
News Corp b voting,NWS,19.97,19.94,18.97,,,,,,,,
  a nonvote,NWSLV,17.31,17.22,16.13,,,,,,,,
Nucoal Res NL,NCR,0.395,0.35,0.27,,,,,,,,
Oil Basins Ltd,OBL,0.073,0.067,0.053,,,,,,,,
  opt jun12,OBLOA,0.053,0.044,0.027,,,,,,,,
Olympus Pacific Min  1:1,OYM,0.385,0.365,0.355,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.046,0.045,0.033,,,,,,,,
Pharmaxis Ltd,PXS,3.35,3.1,2.84,,,,,,,,
QRxPharma Ltd,QRX,1.315,1.18,0.98,,,,,,,,
Ramsay Health Care,RHC,14.39,14.38,14.19,,,,,,,,
Saunders Intl Ltd,SND,0.48,0.47,0.39,,,,,,,,
Sierra Min,SRM,0.095,0.045,0.05,,,,,,,,
Silver Mines Ltd,SVL,0.125,0.08,0.079,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.02,0.015,0.015,,,,,,,,
Vector Res Ltd opt jun12,VECO,0.04,0.03,0.036,,,,,,,,
Venus Res opt jul11,VNSO,0.4,0.38,0.38,,,,,,,,
Village Roadshow,VRL,2.51,2.48,2.48,,,,,,,,
White Energy Co,WEC,3.69,2.7,2.65,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
ADG Global Supply opt mar11,ADQO,0.008,0.012,0.01,,,,,,,,
Aii200energy etf unt,ENY,16.15,16.28,-,,,,,,,,
Aii200industrials etf unt,IDD,3.94,3.97,-,,,,,,,,
Aii300metals&Min etf unt,MAM,4.67,4.72,-,,,,,,,,
Alcoa Inc cdi,AAI,25,31,45.19,,,,,,,,
Apex Min NL opt nov12,AXMO,0.005,0.006,0.007,,,,,,,,
Atlantic Gold NL opt jan11,ATVOA,0.008,0.012,0.013,,,,,,,,
Diatreme Res,DRX,0.082,0.088,0.095,,,,,,,,
Energy Res,ERA,17.34,17.57,17.66,,,,,,,,
Everest Financial,EFG,0.045,0.052,0.052,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.009,0.01,0.014,,,,,,,,
Golden Cross opt mar11,GCRO,0.003,-,-,,,,,,,,
Hydrotech Inter,HTI,0.004,0.006,0.005,,,,,,,,
Myer Hldgs Ltd,MYR,3.11,3.18,3.28,,,,,,,,
Po Valley Energy,PVE,0.73,0.735,1.22,,,,,,,,
Target Energy,TEX,0.024,0.028,0.026,,,,,,,,
Techniche Ltd,TCN,0.052,0.053,0.055,,,,,,,,
Terrain Min,TMX,0.036,0.048,0.042,,,,,,,,
Uran Ltd,URA,0.021,0.024,0.023,,,,,,,,
Wallace Absolute,WAB,0.023,0.03,0.037,,,,,,,,
