Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4504.1 at 16:37 24/6/2010  Report at 19:05 Thursday 24/6/2010. Processed 21:14 Thursday 24/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Innamincka Pet,INP,0.065,0.066,0.07,,,,,,,,
Investorfirst Ltd,INQ,0.06,0.07,0.07,,,,,,,,
iSOFT Group Ltd,ISF,0.19,0.245,0.465,,,,,,,,
Jatoil Ltd,JAT,0.024,0.027,0.026,,,,,,,,
Karmelsonix Ltd,KSX,0.018,0.021,0.02,,,,,,,,
Key Pet,KEY,0.07,0.072,0.082,,,,,,,,
King Solomon Mines,KSO,0.03,0.05,0.05,,,,,,,,
Latin Gold Ltd,LAT,0.017,0.019,0.021,,,,,,,,
Legacy Iron Ore opt dec12,LCYOB,0.035,0.04,0.045,,,,,,,,
Magma Metals Ltd,MMW,0.42,0.485,0.48,,,,,,,,
Millennium Min,MOY,0.023,0.03,0.026,,,,,,,,
Murchison Hldgs,MCH,0.3,0.45,0.45,,,,,,,,
NZ Oil & Gas ,NZO,1.02,1.05,1.07,,,,,,,,
Nufarm Ltd,NUF,5.38,5.77,5.63,,,,,,,,
Orbital Corp Ltd,OEC,0.026,0.028,0.03,,,,,,,,
Penrice Soda,PSH,0.33,0.4,0.38,,,,,,,,
Progen Pharmaceutic,PGL,0.38,0.415,0.415,,,,,,,,
Proto Resource & opt dec11,PRWOB,0.003,0.005,0.005,,,,,,,,
Provet Hldgs Ltd,PVT,1.21,1.25,1.3,,,,,,,,
QBE Insurance Grp,QBE,18.4,18.63,19.13,,,,,,,,
Regal Res,RER,0.02,0.025,0.027,,,,,,,,
Senetas Corp,SEN,0.033,0.035,0.037,,,,,,,,
Seven Grp Hldgs,SVW,5.91,6.03,6.05,,,,,,,,
Stirling Products,STI,0.006,0.008,0.009,,,,,,,,
Sun Res NL,SUR,0.05,0.052,0.051,,,,,,,,
Syndicated Metals,SMD,0.096,0.11,0.12,,,,,,,,
Tag Pacific Ltd,TAG,0.125,0.18,0.2,,,,,,,,
Thomas & Coffey,THO,0.24,0.335,0.29,,,,,,,,
Toro Energy Ltd,TOE,0.069,0.076,0.08,,,,,,,,
Torrens Energy,TEY,0.087,0.098,0.095,,,,,,,,
Transit Hldgs,TRH,0.165,0.195,0.2,,,,,,,,
Trinity Grp stp,TCQ,0.055,0.06,0.069,,,,,,,,
TWT Grp Ltd,TWT,0.065,0.075,0.07,,,,,,,,
United Orogen,UOG,0.02,0.027,0.03,,,,,,,,
Viking Ash,VKA,0.195,0.24,0.25,,,,,,,,
Vision Grp Hldgs,VGH,0.29,0.34,0.35,,,,,,,,
Viterra Inc cdi,VTA,8.03,8.44,8.39,,,,,,,,
Webster Ltd,WBA,0.355,0.37,0.38,,,,,,,,
WHL Energy Ltd,WHN,0.023,0.025,0.028,,,,,,,,
Zambezi Res cdi,ZRL,0.015,0.016,0.018,,,,,,,,
