Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4324.8 at 16:36 30/6/2010  Report at 19:05 Wednesday 30/6/2010. Processed 23:12 Wednesday 30/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Geodynamics Ltd,GDY,0.305,0.36,0.43,,,,,,,,
Gleneagle Gold,GLN,0.012,0.016,0.019,,,,,,,,
Global Nickel Invest ctg,GNICA,0.006,0.008,-,,,,,,,,
GME Res Ltd,GME,0.048,0.05,0.055,,,,,,,,
Golden State Res,GDN,0.034,0.037,0.039,,,,,,,,
Goldminex Res,GMX,0.155,0.19,0.215,,,,,,,,
Gondwana Res,GDA,0.007,0.009,0.011,,,,,,,,
Gunson Res,GUN,0.057,0.07,0.065,,,,,,,,
Havilah Res NL,HAV,0.325,0.36,0.35,,,,,,,,
HFA Hldgs Ltd,HFA,0.145,0.18,0.175,,,,,,,,
Hill End Gold,HEG,0.095,0.1,0.115,,,,,,,,
Hostech Ltd,HTC,0.014,0.017,0.015,,,,,,,,
Humanis Grp Ltd,HUM,0.01,0.011,0.015,,,,,,,,
Icon Energy Ltd,ICN,0.17,0.185,0.195,,,,,,,,
Image Res NL,IMA,0.395,0.43,0.505,,,,,,,,
Impact Min,IPT,0.091,0.1,0.1,,,,,,,,
Imugene Ltd,IMU,0.034,0.035,0.038,,,,,,,,
India Res,IRL,0.01,0.011,0.017,,,,,,,,
Infigen Energy stp,IFN,0.66,0.82,0.775,,,,,,,,
Infochoice Ltd,ICH,0.44,0.485,0.485,,,,,,,,
Innamincka Pet,INP,0.056,0.065,0.07,,,,,,,,
Iron Mountain,IRM,0.05,0.055,0.06,,,,,,,,
iShares Global 100,IOO,60,61.1,61.5,,,,,,,,
iShares MSCI EAFE,IVE,55.03,56.32,55.55,,,,,,,,
Island Sky Aust,ISK,0.03,0.035,0.035,,,,,,,,
Jameson Res,JAL,0.039,0.044,0.044,,,,,,,,
JV Global Ltd,JVG,0.003,0.005,0.004,,,,,,,,
Kagara Ltd,KZL,0.475,0.53,0.5,,,,,,,,
Kairiki Energy,KIK,0.095,0.11,0.14,,,,,,,,
Karmelsonix Ltd,KSX,0.017,0.018,0.02,,,,,,,,
Key Pet,KEY,0.061,0.07,0.082,,,,,,,,
Kilgore Oil & Gas,KOG,0.006,0.008,0.007,,,,,,,,
Liberty Resource,LBY,0.041,0.046,0.06,,,,,,,,
Lindian Res,LIN,0.061,0.072,0.08,,,,,,,,
Liquefied Natural,LNG,0.3,0.335,0.31,,,,,,,,
Marathon Res,MTN,0.265,0.35,0.43,,,,,,,,
Marenica Energy,MEY,0.089,0.095,0.12,,,,,,,,
Marion Energy opt dec11,MAEO,0.003,0.004,0.005,,,,,,,,
Miclyn Exp Offshr,MIO,1.37,1.435,1.41,,,,,,,,
Minemakers Ltd,MAK,0.19,0.225,0.2,,,,,,,,
Mint Wireless,MNW,0.021,0.028,0.034,,,,,,,,
Mirvac Industrial unt,MIX,0.035,0.039,0.037,,,,,,,,
Mungana Gold Ltd,MUX,0.85,0.925,-,,,,,,,,
National Hire Grp,NHR,1.2,1.44,1.42,,,,,,,,
NZ Oil & Gas ,NZO,1,1.015,1.07,,,,,,,,
NGM Res Ltd,NGM,0.08,0.085,0.1,,,,,,,,
Nimrodel Res,NMR,0.015,0.02,0.035,,,,,,,,
Northern Uranium,NTU,0.063,0.069,0.071,,,,,,,,
Oceania Capital,OCP,1.5,1.575,2.4,,,,,,,,
Oncard Intl,ONC,0.08,0.096,0.095,,,,,,,,
ORH Ltd,ORH,0.015,0.02,0.026,,,,,,,,
Orion Pet Ltd,OIP,0.045,0.05,0.058,,,,,,,,
Overland Res,OVR,0.054,0.064,0.069,,,,,,,,
Padbury Min Ltd opt may11,PDYOB,0.004,0.005,0.005,,,,,,,,
Pan Pacific Pet,PPP,0.155,0.165,0.195,,,,,,,,
Panax Geothermal,PAX,0.076,0.091,0.099,,,,,,,,
Peel Explore,PEX,0.07,0.085,0.085,,,,,,,,
Pepinnini Min,PNN,0.135,0.145,0.17,,,,,,,,
Petratherm Ltd,PTR,0.14,0.145,0.165,,,,,,,,
Phosphate Aus Ltd,POZ,0.1,0.125,0.12,,,,,,,,
Pilbara Min Ltd,PLS,0.08,0.095,-,,,,,,,,
Port Bouvard Ltd,PBD,0.115,0.25,0.25,,,,,,,,
Poseidon Nick Ltd,POS,0.18,0.2,0.2,,,,,,,,
Primary Health Care,PRY,3.45,3.79,3.63,,,,,,,,
Pro Medicus Ltd   ,PME,0.45,0.47,0.545,,,,,,,,
Pryme Oil & Gas,PYM,0.041,0.044,0.05,,,,,,,,
Q Ltd,QXQ,0.026,0.046,0.047,,,,,,,,
QBE Insurance Grp,QBE,17.91,18.22,19.13,,,,,,,,
Raisama Ltd,RAI,0.15,0.22,0.28,,,,,,,,
Range River Gold,RNG,0.016,0.018,0.018,,,,,,,,
Red Metal Ltd,RDM,0.099,0.105,0.12,,,,,,,,
Red Sky Energy,ROG,0.011,0.013,0.013,,,,,,,,
Regal Res,RER,0.019,0.02,0.027,,,,,,,,
Rheochem Plc cdi,RHE,0.075,0.085,0.085,,,,,,,,
Rimfire Pacific,RIM,0.01,0.015,0.013,,,,,,,,
RMG Ltd,RMG,0.006,0.007,0.007,,,,,,,,
Roc Oil Co,ROC,0.305,0.335,0.33,,,,,,,,
Runge Ltd,RUL,0.395,0.44,0.4,,,,,,,,
Senetas Corp,SEN,0.031,0.032,0.037,,,,,,,,
Servcorp Ltd,SRV,2.57,2.75,3.1,,,,,,,,
Silex Systems,SLX,4.41,4.63,4.51,,,,,,,,
Sims Metal Mgmt,SGM,16.34,17.94,18.55,,,,,,,,
Sthn Gold,SAU,0.078,0.083,0.079,,,,,,,,
Strategic Pooled,SPD,0.08,0.09,0.089,,,,,,,,
Strzelecki Metals,STZ,0.018,0.021,0.028,,,,,,,,
Sun Res NL,SUR,0.046,0.049,0.051,,,,,,,,
Target Energy,TEX,0.017,0.019,0.018,,,,,,,,
Torrens Energy,TEY,0.08,0.086,0.095,,,,,,,,
Tower Aust,TAL,1.96,2.06,2.01,,,,,,,,
Transfield Serv Infr stp,TSI,0.615,0.645,0.66,,,,,,,,
Transit Hldgs,TRH,0.14,0.165,0.2,,,,,,,,
Transol Corp,TNC,0.003,0.004,0.004,,,,,,,,
Transpacific Indust,TPI,0.95,1.025,1.135,,,,,,,,
U308 Ltd,UTO,0.08,0.09,0.099,,,,,,,,
United Orogen,UOG,0.012,0.02,0.03,,,,,,,,
Uranium Equities,UEQ,0.07,0.078,0.083,,,,,,,,
Vision Grp Hldgs,VGH,0.205,0.26,0.35,,,,,,,,
Viterra Inc cdi,VTA,7.7,7.95,8.39,,,,,,,,
Warehouse Grp,WHS,2.75,2.89,2.78,,,,,,,,
WDS Ltd,WDS,0.345,0.385,0.35,,,,,,,,
Western Areas NL,WSA,3.6,3.94,3.61,,,,,,,,
Westralian Gas & Pwr,WGP,0.013,0.016,0.014,,,,,,,,
White Canyon Uranium,WCU,0.07,0.087,0.095,,,,,,,,
WHL Energy Ltd,WHN,0.017,0.022,0.028,,,,,,,,
Wild Acre Metals,WAC,0.17,0.2,0.185,,,,,,,,
Wildhorse Energy,WHE,0.205,0.225,0.225,,,,,,,,
